searge,name,side,desc
m_119975_,compare,0,
m_119984_,print,0,
m_120046_,setUUID,0,
m_120078_,getMotd,0,
m_120079_,getAddress,0,
m_120080_,updatePingTime,0,
m_120096_,addServer,0,
m_120111_,parseMotd,0,
m_120113_,createPingString,0,
m_120116_,parseAddress,0,
m_120127_,scheduleTick,0,
m_120128_,createHandle,0,
m_120130_,lambda$createHandle$0,0,
m_120137_,executeOnChannels,0,
m_120139_,clear,0,
m_120142_,lambda$executeOnChannels$2,0,
m_120144_,lambda$scheduleTick$3,0,
m_120151_,isStopped,0,
m_120154_,execute,0,
m_120156_,release,0,
m_120157_,lambda$execute$0,0,
m_120169_,create,0,
m_120183_,tick,0,
m_120184_,startPlaying,0,
m_120186_,stopPlaying,0,
m_120187_,isPlayingMusic,0,
m_120193_,clear,0,
m_120194_,lambda$preload$5,0,
m_120198_,preload,0,
m_120200_,lambda$clear$3,0,
m_120202_,getCompleteBuffer,0,
m_120204_,getStream,0,
m_120239_,reload,0,
m_120260_,updateCategoryVolume,0,
m_120270_,updateSource,0,
m_120272_,requestPreload,0,
m_120274_,stop,0,
m_120276_,playDelayed,0,
m_120282_,queueTickingSound,0,
m_120295_,addEventListener,0,
m_120299_,stop,0,
m_120302_,tick,0,
m_120304_,destroy,0,
m_120305_,isActive,0,
m_120307_,removeEventListener,0,
m_120311_,stopAll,0,
m_120312_,play,0,
m_120315_,requiresManualLooping,0,
m_120317_,resume,0,
m_120318_,shouldLoopManually,0,
m_120320_,getDebugString,0,
m_120321_,shouldLoopAutomatically,0,
m_120323_,loadLibrary,0,
m_120324_,calculatePitch,0,
m_120327_,calculateVolume,0,
m_120334_,createThread,0,
m_120336_,run,0,
m_120337_,lambda$run$1,0,
m_120354_,getAvailableSounds,0,
m_120361_,updateSource,0,
m_120367_,play,0,
m_120369_,playDelayed,0,
m_120372_,queueTickingSound,0,
m_120374_,addListener,0,
m_120384_,getSoundEvent,0,
m_120386_,stop,0,
m_120389_,tick,0,
m_120399_,stop,0,
m_120401_,removeListener,0,
m_120403_,isActive,0,
m_120405_,stop,0,
m_120406_,destroy,0,
m_120407_,resume,0,
m_120408_,getDebugString,0,
m_120451_,addSound,0,
m_120453_,getSubtitle,0,
m_120479_,rotation,2,
m_120482_,getRotation,2,
m_120503_,hasPunchedTreesPreviously,0,
m_120564_,onOpenInventory,0,
m_120565_,onMouse,0,
m_120568_,onGetItem,0,
m_120578_,onLookAt,0,
m_120581_,onDestroyBlock,0,
m_120586_,onInput,0,
m_120588_,setStep,0,
m_120592_,key,0,
m_120594_,stop,0,
m_120595_,start,0,
m_120596_,tick,0,
m_120597_,getMinecraft,0,
m_120639_,getName,0,
m_120640_,create,0,
m_120642_,getByName,0,
m_120694_,abort,0,
m_120704_,tick,0,
m_120725_,lambda$run$0,0,
m_120727_,lambda$run$1,0,
m_120774_,row,0,
m_120807_,swizzle,2,
m_120810_,getSwizzle,2,
m_120822_,vec2,2,
m_120825_,getVec2,2,
m_120841_,vec3,2,
m_120844_,getVec3,2,
m_120847_,vec3,2,
m_120849_,getCoordinates,2,
m_120866_,isRelative,2,
m_120867_,get,2,
m_120869_,parseInt,2,
m_120871_,parseDouble,2,
m_120874_,isRelative,2,
m_120887_,parseInt,2,
m_120889_,parseDouble,2,
m_120907_,functions,2,
m_120910_,getFunctions,2,
m_120920_,getFunctionOrTag,2,
m_120928_,getFunction,2,
m_120963_,getItem,2,
m_120979_,getItem,2,
m_120980_,createItemStack,2,
m_120988_,serialize,2,
m_121040_,getItemPredicate,2,
m_121093_,identity,2,
m_121096_,compose,2,
m_121103_,inverse,2,
m_121106_,ensureDecomposed,2,
m_121138_,getMaxResults,2,
m_121139_,findSingleEntity,2,
m_121141_,lambda$getPredicate$2,2,
m_121144_,getPredicate,2,
m_121149_,sortAndLimit,2,
m_121154_,addEntities,2,
m_121159_,includesEntities,2,
m_121160_,findEntities,2,
m_121162_,isSelfSelector,2,
m_121163_,findSinglePlayer,2,
m_121165_,isWorldLimited,2,
m_121166_,findPlayers,2,
m_121168_,checkPermissions,2,
m_121222_,hasGamemodeNotEquals,2,
m_121223_,hasTeamEquals,2,
m_121224_,setTypeLimitedInversely,2,
m_121225_,isTypeLimited,2,
m_121226_,isTypeLimitedInversely,2,
m_121227_,hasScores,2,
m_121228_,hasAdvancements,2,
m_121229_,finalizePredicates,2,
m_121230_,getSelector,2,
m_121231_,setX,2,
m_121233_,createAabb,2,
m_121237_,setMaxResults,2,
m_121241_,limitToType,2,
m_121245_,setLevel,2,
m_121247_,fillSelectorSuggestions,2,
m_121249_,fillSuggestions,2,
m_121252_,setRotX,2,
m_121254_,createRotationPredicate,2,
m_121257_,lambda$getSelector$9,2,
m_121263_,lambda$static$6,2,
m_121268_,setOrder,2,
m_121270_,setSuggestions,2,
m_121272_,addPredicate,2,
m_121279_,setIncludesEntities,2,
m_121281_,parseSelector,2,
m_121282_,setY,2,
m_121286_,suggestNameOrSelector,2,
m_121289_,setRotY,2,
m_121291_,lambda$getSelector$8,2,
m_121297_,lambda$static$5,2,
m_121302_,setHasNameEquals,2,
m_121304_,parseNameOrUUID,2,
m_121305_,setZ,2,
m_121309_,suggestName,2,
m_121312_,lambda$static$3,2,
m_121315_,setHasNameNotEquals,2,
m_121317_,parseOptions,2,
m_121318_,setDeltaX,2,
m_121322_,suggestSelector,2,
m_121328_,setLimited,2,
m_121330_,shouldInvertValue,2,
m_121331_,setDeltaY,2,
m_121333_,suggestOpenOptions,2,
m_121336_,setSorted,2,
m_121338_,isTag,2,
m_121339_,setDeltaZ,2,
m_121341_,suggestOptionsKeyOrClose,2,
m_121344_,setHasGamemodeEquals,2,
m_121346_,getReader,2,
m_121347_,suggestOptionsKey,2,
m_121350_,setHasGamemodeNotEquals,2,
m_121352_,setWorldLimited,2,
m_121353_,suggestOptionsNextOrClose,2,
m_121356_,setHasTeamEquals,2,
m_121359_,setHasTeamNotEquals,2,
m_121361_,getLevel,2,
m_121362_,lambda$static$7,2,
m_121365_,setHasScores,2,
m_121367_,getRotX,2,
m_121368_,setHasAdvancements,2,
m_121370_,getRotY,2,
m_121371_,getX,2,
m_121372_,getY,2,
m_121373_,getZ,2,
m_121374_,getDeltaX,2,
m_121375_,getDeltaY,2,
m_121376_,getDeltaZ,2,
m_121377_,parse,2,
m_121378_,isCurrentEntity,2,
m_121379_,hasNameEquals,2,
m_121380_,hasNameNotEquals,2,
m_121381_,isLimited,2,
m_121382_,isSorted,2,
m_121383_,hasGamemodeEquals,2,
m_121394_,lambda$bootStrap$21,2,
m_121396_,lambda$bootStrap$20,2,
m_121398_,lambda$bootStrap$19,2,
m_121400_,lambda$bootStrap$18,2,
m_121402_,lambda$bootStrap$17,2,
m_121404_,lambda$bootStrap$16,2,
m_121406_,lambda$bootStrap$15,2,
m_121408_,lambda$bootStrap$14,2,
m_121410_,lambda$bootStrap$13,2,
m_121412_,lambda$bootStrap$12,2,
m_121416_,lambda$bootStrap$10,2,
m_121422_,lambda$bootStrap$7,2,
m_121426_,bootStrap,2,
m_121434_,lambda$bootStrap$65,2,
m_121440_,suggestNames,2,
m_121447_,get,2,
m_121453_,register,2,
m_121505_,lambda$bootStrap$62,2,
m_121513_,lambda$bootStrap$61,2,
m_121517_,lambda$bootStrap$56,2,
m_121521_,lambda$bootStrap$55,2,
m_121523_,lambda$bootStrap$53,2,
m_121527_,lambda$bootStrap$50,2,
m_121529_,lambda$bootStrap$49,2,
m_121531_,lambda$bootStrap$47,2,
m_121533_,lambda$bootStrap$46,2,
m_121535_,lambda$bootStrap$39,2,
m_121537_,lambda$bootStrap$38,2,
m_121539_,lambda$bootStrap$36,2,
m_121541_,lambda$bootStrap$35,2,
m_121543_,lambda$bootStrap$32,2,
m_121547_,lambda$bootStrap$29,2,
m_121549_,lambda$bootStrap$28,2,
m_121559_,lambda$bootStrap$23,2,
m_121561_,lambda$bootStrap$22,2,
m_121563_,handle,2,
m_121654_,getName,2,
m_121656_,getProvider,2,
m_121658_,register,2,
m_121672_,lambda$static$0,2,
m_121799_,between,2,
m_121842_,blockCenterToCorner,2,
m_121878_,asLong,2,
m_121882_,asLong,2,
m_121886_,betweenClosedStream,2,
m_121910_,offset,2,
m_121915_,offset,2,
m_121919_,betweenClosedStream,2,
m_121921_,betweenClosedStream,2,
m_121923_,lambda$static$2,2,
m_121925_,withinManhattan,2,
m_121930_,findClosestMatch,2,
m_121935_,spiralAround,2,
m_121940_,betweenClosed,2,
m_121945_,relative,2,
m_121955_,offset,2,
m_121976_,betweenClosed,2,
m_121983_,getX,2,
m_121985_,withinManhattanStream,2,
m_121990_,betweenClosedStream,2,
m_121996_,subtract,2,
m_122008_,getY,2,
m_122012_,north,2,
m_122013_,north,2,
m_122015_,getZ,2,
m_122019_,south,2,
m_122020_,south,2,
m_122022_,of,2,
m_122024_,west,2,
m_122025_,west,2,
m_122027_,getFlatIndex,2,
m_122029_,east,2,
m_122030_,east,2,
m_122032_,mutable,2,
m_122139_,set,2,
m_122147_,clamp,2,
m_122154_,setWithOffset,2,
m_122159_,setWithOffset,2,
m_122169_,set,2,
m_122173_,move,2,
m_122175_,move,2,
m_122178_,set,2,
m_122184_,move,2,
m_122188_,set,2,
m_122190_,set,2,
m_122193_,move,2,
m_122304_,advance,2,
m_122305_,nextX,2,
m_122306_,nextY,2,
m_122307_,nextZ,2,
m_122308_,getNextType,2,
m_122315_,getDefaultKey,2,
m_122327_,getValue,2,
m_122364_,fromYRot,2,
m_122366_,getNearest,2,
m_122370_,isFacingAngle,2,
m_122372_,getApproximateNearest,2,
m_122376_,from3DDataValue,2,
m_122382_,orderedByNearest,2,
m_122387_,fromAxisAndDirection,2,
m_122390_,get,2,
m_122398_,makeDirectionArray,2,
m_122402_,byName,2,
m_122407_,from2DDataValue,2,
m_122411_,get3DDataValue,2,
m_122416_,get2DDataValue,2,
m_122421_,getAxisDirection,2,
m_122424_,getOpposite,2,
m_122427_,getClockWise,2,
m_122428_,getCounterClockWise,2,
m_122429_,getStepX,2,
m_122430_,getStepY,2,
m_122431_,getStepZ,2,
m_122433_,getName,2,
m_122434_,getAxis,2,
m_122435_,toYRot,2,
m_122436_,getUnitVec3i,2,
m_122473_,byName,2,
m_122477_,getName,2,
m_122478_,isVertical,2,
m_122479_,isHorizontal,2,
m_122480_,getPlane,2,
m_122540_,getStep,2,
m_122541_,opposite,2,
m_122557_,stream,2,
m_122593_,getDirections,2,
m_122622_,fromFrontAndTop,2,
m_122625_,front,2,
m_122626_,lookupKey,2,
m_122629_,top,2,
m_122641_,lambda$static$0,2,
m_122643_,of,2,
m_122664_,addMapping,2,
m_122667_,add,2,
m_122713_,getValue,2,
m_122779_,create,2,
m_122780_,withSize,2,
m_122783_,of,2,
m_122961_,register,2,
m_122965_,register,2,
m_123009_,getOptional,2,
m_123023_,key,2,
m_123024_,stream,2,
m_123170_,x,2,
m_123171_,blockToSectionCoord,2,
m_123173_,of,2,
m_123177_,betweenClosedStream,2,
m_123184_,of,2,
m_123186_,offset,2,
m_123191_,offset,2,
m_123196_,of,2,
m_123199_,of,2,
m_123201_,cube,2,
m_123204_,sectionRelativeX,2,
m_123206_,y,2,
m_123207_,sectionRelative,2,
m_123209_,asLong,2,
m_123213_,x,2,
m_123218_,sectionRelativePos,2,
m_123220_,sectionRelativeY,2,
m_123222_,z,2,
m_123223_,sectionToBlockCoord,2,
m_123225_,y,2,
m_123227_,sectionRelativeZ,2,
m_123229_,minBlockX,2,
m_123230_,z,2,
m_123232_,relativeToBlockX,2,
m_123234_,minBlockY,2,
m_123235_,blockToSection,2,
m_123237_,relativeToBlockY,2,
m_123239_,minBlockZ,2,
m_123240_,getZeroNode,2,
m_123242_,relativeToBlockZ,2,
m_123244_,maxBlockX,2,
m_123245_,relativeToBlockPos,2,
m_123247_,maxBlockY,2,
m_123248_,maxBlockZ,2,
m_123249_,origin,2,
m_123250_,center,2,
m_123251_,chunk,2,
m_123252_,asLong,2,
m_123253_,blocksInside,2,
m_123304_,get,2,
m_123312_,lambda$static$2,2,
m_123314_,closerThan,2,
m_123331_,distSqr,2,
m_123333_,distManhattan,2,
m_123341_,getX,2,
m_123342_,getY,2,
m_123343_,getZ,2,
m_123344_,toShortString,2,
m_123378_,spawnItem,2,
m_123387_,playAnimation,2,
m_123399_,lambda$static$0,2,
m_123402_,bootStrap,2,
m_123570_,isSuccess,2,
m_123573_,setSuccess,2,
m_123576_,tryShearBeehive,2,
m_123632_,lambda$codec$1,2,
m_123634_,codec,2,
m_123636_,lambda$codec$0,2,
m_123642_,getState,2,
m_123708_,lambda$codec$1,2,
m_123710_,codec,2,
m_123712_,lambda$codec$0,2,
m_123718_,getItem,2,
m_123742_,getOverrideLimiter,2,
m_123824_,register,2,
m_123917_,run,2,
m_123937_,purgeStaleAndWrite,2,
m_124058_,dumpRegistry,2,
m_125854_,test,2,
m_125977_,has,2,
m_125979_,insideOf,2,
m_126002_,woodFromLogs,2,
m_126006_,cookRecipes,2,
m_126011_,inventoryTrigger,2,
m_126021_,woodenBoat,2,
m_126073_,bedFromPlanksAndWool,2,
m_126081_,banner,2,
m_126085_,stainedGlassFromGlassAndDye,2,
m_126089_,stainedGlassPaneFromStainedGlass,2,
m_126093_,stainedGlassPaneFromGlassPaneAndDye,2,
m_126097_,coloredTerracottaFromTerracottaAndDye,2,
m_126101_,concretePowder,2,
m_126124_,define,2,
m_126127_,define,2,
m_126130_,pattern,2,
m_126132_,unlockedBy,2,
m_126140_,save,2,
m_126143_,ensureValid,2,
m_126145_,group,2,
m_126184_,requires,2,
m_126186_,requires,2,
m_126207_,ensureValid,2,
m_126209_,requires,2,
m_126211_,requires,2,
m_126265_,ensureValid,2,
m_126329_,ensureValid,2,
m_126359_,save,2,
m_126429_,lambda$run$0,2,
m_126435_,getName,2,
m_126460_,applyFilters,2,
m_126463_,lambda$run$0,2,
m_126465_,readStructure,2,
m_126468_,getName,2,
m_126475_,addFilter,2,
m_12656_,register,2,
m_126645_,getByCode,2,
m_126647_,getById,2,
m_126649_,stripFormatting,2,
m_126651_,lambda$static$3,2,
m_126653_,getNames,2,
m_126656_,getId,2,
m_126657_,getByName,2,
m_126659_,lambda$static$2,2,
m_126661_,isFormat,2,
m_126662_,cleanName,2,
m_126664_,isColor,2,
m_126665_,getColor,2,
m_126666_,getName,2,
m_126680_,addSavannaTrees,2,
m_126682_,addShatteredSavannaTrees,2,
m_126684_,addMountainTrees,2,
m_126688_,addJungleTrees,2,
m_126692_,addBadlandsTrees,2,
m_126694_,addSnowyTrees,2,
m_126696_,addJungleGrass,2,
m_126698_,addSavannaGrass,2,
m_126700_,addShatteredSavannaGrass,2,
m_126702_,addSavannaExtraGrass,2,
m_126704_,addBadlandGrass,2,
m_126706_,addForestFlowers,2,
m_126708_,addForestGrass,2,
m_126710_,addSwampVegetation,2,
m_126712_,addMushroomFieldVegetation,2,
m_126714_,addPlainVegetation,2,
m_126716_,addDesertVegetation,2,
m_126718_,addGiantTaigaVegetation,2,
m_126720_,addDefaultFlowers,2,
m_126722_,addWarmFlowers,2,
m_126724_,addDefaultGrass,2,
m_126726_,addTaigaGrass,2,
m_126728_,addPlainGrass,2,
m_126730_,addDefaultMushrooms,2,
m_126734_,farmAnimals,2,
m_126736_,warmOceanSpawns,2,
m_126740_,oceanSpawns,2,
m_126745_,addDefaultExtraVegetation,2,
m_126747_,addBadlandExtraVegetation,2,
m_126751_,addDesertExtraVegetation,2,
m_126753_,addSwampExtraVegetation,2,
m_126755_,addDesertExtraDecoration,2,
m_126757_,addFossilDecoration,2,
m_126759_,addColdOceanExtraVegetation,2,
m_126763_,addLukeWarmKelp,2,
m_126765_,addDefaultSprings,2,
m_126767_,addIcebergs,2,
m_126769_,addBlueIce,2,
m_12676_,getName,2,
m_126771_,addSurfaceFreezing,2,
m_126773_,addNetherDefaultOres,2,
m_126775_,addAncientDebris,2,
m_126788_,commonSpawns,2,
m_126792_,plainsSpawns,2,
m_126796_,snowySpawns,2,
m_126800_,desertSpawns,2,
m_126804_,mooshroomSpawns,2,
m_126806_,addDefaultMonsterRoom,2,
m_126808_,baseJungleSpawns,2,
m_126810_,addDefaultUndergroundVariety,2,
m_126812_,endSpawns,2,
m_126814_,addDefaultOres,2,
m_126816_,addExtraGold,2,
m_126818_,addExtraEmeralds,2,
m_126820_,addInfestedStone,2,
m_126822_,addDefaultSoftDisks,2,
m_126824_,addSwampClayDisk,2,
m_126826_,addMossyStoneBlock,2,
m_126828_,addFerns,2,
m_126834_,addLightBambooVegetation,2,
m_126836_,addBambooVegetation,2,
m_126838_,addTaigaTrees,2,
m_126840_,addWaterTrees,2,
m_126842_,addBirchTrees,2,
m_126844_,addOtherBirchTrees,2,
m_126846_,addTallBirchTrees,2,
m_12684_,getBookSettings,2,
m_12687_,setBookSettings,2,
m_12691_,isOpen,2,
m_12693_,setOpen,2,
m_12696_,setBookSetting,2,
m_12704_,isFiltering,2,
m_12706_,setFiltering,2,
m_12731_,copy,2,
m_12732_,replaceFrom,2,
m_12734_,isOpen,2,
m_12736_,setOpen,2,
m_127496_,getMessageToShowAtBlock,2,
m_127497_,getAbsolutePos,2,
m_127511_,getTitle,2,
m_127512_,saveToFile,2,
m_127514_,addCategory,2,
m_127516_,addCategory,2,
m_127519_,getDetails,2,
m_127521_,forThrowable,2,
m_127524_,getException,2,
m_127525_,getExceptionMessage,2,
m_127526_,getFriendlyReport,2,
m_127527_,getSaveFile,2,
m_127529_,preload,2,
m_12754_,isFiltering,2,
m_12756_,setFiltering,2,
m_127616_,startExecution,2,
m_127622_,fail,2,
m_127624_,addListener,2,
m_127628_,tick,2,
m_127629_,lambda$placeStructure$0,2,
m_127637_,getLevel,2,
m_127638_,hasSucceeded,2,
m_127639_,hasFailed,2,
m_127640_,hasStarted,2,
m_127641_,isDone,2,
m_127642_,getError,2,
m_127643_,isRequired,2,
m_127644_,isOptional,2,
m_127646_,getRotation,2,
m_127649_,startTest,2,
m_127650_,finish,2,
m_127777_,tickAndContinue,2,
m_127779_,tickAndFailIfNotComplete,2,
m_127781_,tick,2,
m_127787_,clear,2,
m_127788_,add,2,
m_127790_,tick,2,
m_127803_,getFailedRequiredCount,2,
m_127804_,lambda$getProgressBar$1,2,
m_127807_,addFailureListener,2,
m_127809_,addTestToTrack,2,
m_127811_,addListener,2,
m_127813_,lambda$addListener$0,2,
m_127816_,getFailedOptionalCount,2,
m_127817_,getDoneCount,2,
m_127818_,hasFailedRequired,2,
m_127819_,hasFailedOptional,2,
m_127820_,getTotalCount,2,
m_127821_,isDone,2,
m_127822_,getProgressBar,2,
m_127835_,getRotationForRotationSteps,2,
m_127841_,clearBlock,2,
m_127849_,clearSpaceForStructure,2,
m_127867_,doesStructureContain,2,
m_12789_,sendInitialRecipeBook,2,
m_127910_,findTestBlocks,2,
m_12791_,addRecipes,2,
m_127946_,verify,2,
m_127959_,showPos,2,
m_127967_,createNewStructure,2,
m_12797_,loadRecipes,2,
m_128010_,exportTestStructure,2,
m_128020_,lambda$register$35,2,
m_128022_,lambda$register$34,2,
m_12806_,removeRecipes,2,
m_128107_,getInstance,2,
m_128108_,loadFromJson,2,
m_128112_,getVisualOrder,2,
m_128114_,inject,2,
m_128118_,loadDefault,2,
m_128130_,lambda$getVisualOrder$1,2,
m_128143_,getStacktrace,2,
m_128148_,fillInStackTrace,2,
m_128156_,validateStackTrace,2,
m_128159_,setDetail,2,
m_128162_,setDetailError,2,
m_128165_,setDetail,2,
m_128168_,getDetails,2,
m_128174_,trimStacktrace,2,
m_128183_,getKey,2,
m_128184_,getValue,2,
m_12818_,save,2,
m_12819_,sendStats,2,
m_128227_,getAsByteArray,2,
m_128266_,valueOf,2,
m_128273_,valueOf,2,
m_128344_,putByte,2,
m_128347_,putDouble,2,
m_128350_,putFloat,2,
m_128356_,putLong,2,
m_128359_,putString,2,
m_128365_,put,2,
m_128368_,writeNamedTag,2,
m_128376_,putShort,2,
m_128379_,putBoolean,2,
m_128382_,putByteArray,2,
m_128385_,putIntArray,2,
m_128388_,putLongArray,2,
m_128391_,merge,2,
m_128405_,putInt,2,
m_128413_,readNamedTagData,2,
m_128423_,get,2,
m_128431_,keySet,2,
m_128437_,getList,2,
m_128440_,size,2,
m_128441_,contains,2,
m_128445_,getByte,2,
m_128448_,getShort,2,
m_128451_,getInt,2,
m_128454_,getLong,2,
m_128456_,isEmpty,2,
m_128457_,getFloat,2,
m_128459_,getDouble,2,
m_12845_,toJson,2,
m_128461_,getString,2,
m_128463_,getByteArray,2,
m_128465_,getIntArray,2,
m_128467_,getLongArray,2,
m_128469_,getCompound,2,
m_128471_,getBoolean,2,
m_128473_,remove,2,
m_128500_,valueOf,2,
m_12850_,markAllDirty,2,
m_12851_,getDirty,2,
m_128566_,valueOf,2,
m_12859_,getType,2,
m_12860_,format,2,
m_12862_,buildName,2,
m_128648_,getAsIntArray,2,
m_12865_,locationToKey,2,
m_128679_,valueOf,2,
m_12867_,getValue,2,
m_128728_,getCompound,2,
m_128744_,getList,2,
m_128757_,getShort,2,
m_128763_,getInt,2,
m_128767_,getIntArray,2,
m_128772_,getDouble,2,
m_128775_,getFloat,2,
m_128778_,getString,2,
m_12878_,lambda$static$2,2,
m_12882_,lambda$static$1,2,
m_12884_,lambda$static$0,2,
m_128851_,getAsLongArray,2,
m_12886_,format,2,
m_128882_,valueOf,2,
m_128928_,read,2,
m_128930_,readUnnamedTag,2,
m_128934_,read,2,
m_128937_,readCompressed,2,
m_128939_,readCompressed,2,
m_12893_,getRegistry,2,
m_128941_,write,2,
m_128944_,writeCompressed,2,
m_128947_,writeCompressed,2,
m_12894_,lambda$get$0,2,
m_128950_,writeUnnamedTag,2,
m_128953_,read,2,
m_128955_,write,2,
m_12897_,contains,2,
m_12899_,get,2,
m_12902_,get,2,
m_12905_,getDisplayName,2,
m_12911_,isDone,2,
m_12914_,serializeToNetwork,2,
m_12916_,grant,2,
m_12917_,fromNetwork,2,
m_12919_,revoke,2,
m_129202_,writeBlockState,2,
m_129204_,setValueHelper,2,
m_12920_,getObtained,2,
m_129210_,getName,2,
m_129235_,compareNbt,2,
m_129258_,valueOf,2,
m_129297_,valueOf,2,
m_129303_,quoteAndEscape,2,
m_129377_,createInvalid,2,
m_129397_,getType,2,
m_129404_,bufToByte,2,
m_129406_,encipher,2,
m_129409_,decipher,2,
m_129449_,setThreshold,2,
m_129483_,tick,2,
m_129484_,setupCompression,2,
m_129493_,connectToLocalServer,2,
m_129495_,setEncryptionKey,2,
m_129507_,disconnect,2,
m_129512_,send,2,
m_129517_,genericsFtw,2,
m_129520_,sendPacket,2,
m_129523_,getRemoteAddress,2,
m_129531_,isMemoryConnection,2,
m_129535_,isEncrypted,2,
m_129536_,isConnected,2,
m_129537_,isConnecting,2,
m_129538_,getPacketListener,2,
m_129540_,setReadOnly,2,
m_129541_,handleDisconnection,2,
m_129542_,getAverageReceivedPackets,2,
m_129543_,getAverageSentPackets,2,
m_129544_,flushQueue,2,
m_129634_,ofNullable,0,
m_129636_,stringHasValue,0,
m_129638_,parseArgument,0,
m_129658_,lambda$main$0,2,
m_129782_,isShutdown,2,
m_129783_,overworld,2,
m_129784_,levelKeys,2,
m_129785_,getAllLevels,2,
m_129786_,getServerVersion,2,
m_129787_,getPlayerCount,2,
m_129790_,getKeyPair,2,
m_129792_,isSingleplayer,2,
m_129793_,initializeKeyPair,2,
m_129794_,isDemo,2,
m_129797_,usesAuthentication,2,
m_129798_,getPreventProxyConnections,2,
m_129801_,setPort,2,
m_129815_,createLevels,2,
m_129817_,getSelectedPacks,2,
m_129823_,setPlayerList,2,
m_129827_,setDifficulty,2,
m_129843_,getWorldPath,2,
m_129847_,setupDebugLevel,2,
m_129849_,kickUnlistedPlayers,2,
m_129859_,saveDebugReport,2,
m_129861_,reloadResources,2,
m_129872_,spin,2,
m_129880_,getLevel,2,
m_129885_,saveAllChunks,2,
m_129889_,getAdvancements,2,
m_129890_,getFunctions,2,
m_129891_,getPackRepository,2,
m_129892_,getCommands,2,
m_129893_,createCommandSourceStack,2,
m_129894_,getRecipeManager,2,
m_129896_,getScoreboard,2,
m_129897_,getCommandStorage,2,
m_129901_,getCustomBossEvents,2,
m_129902_,isEnforceWhitelist,2,
m_129910_,getWorldData,2,
m_129913_,setLocalIp,2,
m_129916_,getMotd,2,
m_129918_,isStopped,2,
m_129919_,getConnection,2,
m_129920_,isReady,2,
m_129921_,getTickCount,2,
m_129924_,playerIdleTimeout,2,
m_129928_,getStatus,2,
m_129929_,invalidateStatus,2,
m_129932_,getNextTickTime,2,
m_129933_,getFixerUpper,2,
m_129938_,sendDifficultyUpdate,2,
m_129940_,prepareLevels,2,
m_129944_,getProfilePermissions,2,
m_129946_,addTickable,2,
m_129948_,setId,2,
m_129950_,dumpMiscStats,2,
m_129958_,setDifficultyLocked,2,
m_129960_,haveTime,2,
m_129961_,pollTaskInternal,2,
m_129962_,updateMobSpawningFlags,2,
m_129971_,getFile,2,
m_129975_,setDemo,2,
m_129983_,dumpGameRules,2,
m_129985_,setUsesAuthentication,2,
m_129989_,setMotd,2,
m_129991_,dumpClasspath,2,
m_129993_,setPreventProxyConnections,2,
m_129995_,dumpThreads,2,
m_130004_,setEnforceWhitelist,2,
m_130006_,loadLevel,2,
m_130008_,getDefaultGameType,2,
m_130009_,getLocalIp,2,
m_130010_,isRunning,2,
m_130011_,runServer,2,
m_130012_,waitUntilNextTick,2,
m_130045_,getColor,2,
m_130052_,readByteArray,2,
m_130062_,writeBlockHitResult,2,
m_130064_,writeBlockPos,2,
m_130066_,readEnum,2,
m_130068_,writeEnum,2,
m_130070_,writeUtf,2,
m_130072_,writeUtf,2,
m_130077_,writeUUID,2,
m_130079_,writeNbt,2,
m_13007_,makeCustomStat,2,
m_130081_,readNbt,2,
m_130087_,writeByteArray,2,
m_130089_,writeVarIntArray,2,
